round,loss,accuracy
0,0.7160841226577759,0.4097560975609756
1,0.4404424726963043,0.8107317073170732
2,0.3414735496044159,0.84
3,0.35594066977500916,0.848780487804878
4,0.3800906538963318,0.8497560975609756
5,0.3481753170490265,0.8517073170731707
6,0.2789674699306488,0.8965853658536586
7,0.25100576877593994,0.92
8,0.2382591813802719,0.9258536585365854
9,0.2581881880760193,0.904390243902439
10,0.2503305673599243,0.9073170731707317
0,0.6754831671714783,0.5287804878048781
1,0.37561559677124023,0.8448780487804878
2,0.33330196142196655,0.8653658536585366
3,0.324916809797287,0.8702439024390244
4,0.31606701016426086,0.8907317073170732
5,0.38070163130760193,0.8370731707317073
6,0.3151247799396515,0.8878048780487805
7,0.25097641348838806,0.9053658536585366
8,0.23734678328037262,0.8965853658536586
9,0.22893273830413818,0.9014634146341464
10,0.21752578020095825,0.9131707317073171
0,0.6437800526618958,0.6702439024390244
1,0.39787477254867554,0.8185365853658536
2,0.5306087732315063,0.8195121951219512
3,0.8469738364219666,0.6692682926829269
4,0.7928375005722046,0.7765853658536586
5,0.6606295108795166,0.8146341463414634
6,0.5707176327705383,0.8312195121951219
7,0.526499330997467,0.8029268292682927
8,0.5458166599273682,0.7804878048780488
9,0.5429974794387817,0.7580487804878049
10,0.48822513222694397,0.7834146341463415
0,0.7275534868240356,0.408780487804878
1,0.6517502069473267,0.5453658536585366
2,0.6230731010437012,0.7014634146341463
3,0.546407163143158,0.8009756097560976
4,0.46416914463043213,0.8458536585365853
5,0.40649229288101196,0.8526829268292683
6,0.375370591878891,0.8692682926829268
7,0.39067256450653076,0.8390243902439024
8,0.43106207251548767,0.8087804878048781
9,0.41798317432403564,0.784390243902439
10,0.34363093972206116,0.8409756097560975
0,0.6975688338279724,0.49365853658536585
1,0.4358285665512085,0.8078048780487805
2,0.3780674636363983,0.8478048780487805
3,0.415914922952652,0.8614634146341463
4,0.4608263075351715,0.871219512195122
5,0.48120954632759094,0.855609756097561
6,0.41014981269836426,0.8692682926829268
7,0.3239840865135193,0.8917073170731707
8,0.2796611189842224,0.8985365853658537
9,0.2567884624004364,0.8985365853658537
10,0.24889220297336578,0.904390243902439
0,0.7297474145889282,0.4526829268292683
1,0.39403456449508667,0.8419512195121951
2,0.3736707866191864,0.8692682926829268
3,0.3814471364021301,0.8653658536585366
4,0.4864960014820099,0.8468292682926829
5,0.7678932547569275,0.5990243902439024
6,0.9956009984016418,0.5307317073170732
7,0.9632884860038757,0.5307317073170732
8,0.7338050007820129,0.5990243902439024
9,0.5765841603279114,0.6380487804878049
10,0.43262410163879395,0.7863414634146342
0,0.7039067149162292,0.43317073170731707
1,0.5920699238777161,0.4975609756097561
2,0.4406948387622833,0.8097560975609757
3,0.34457871317863464,0.8604878048780488
4,0.4221462309360504,0.8575609756097561
5,0.48595115542411804,0.8595121951219512
6,0.4743095934391022,0.855609756097561
7,0.38319775462150574,0.8780487804878049
8,0.2941257059574127,0.8936585365853659
9,0.273560494184494,0.8926829268292683
10,0.2619270086288452,0.9131707317073171
0,0.7172969579696655,0.4273170731707317
1,0.47134047746658325,0.8009756097560976
2,0.4283740222454071,0.7951219512195122
3,0.603728711605072,0.7590243902439024
4,1.311018466949463,0.5131707317073171
5,2.2578530311584473,0.5131707317073171
6,2.9363598823547363,0.5131707317073171
7,3.6670494079589844,0.5131707317073171
8,5.988941669464111,0.5131707317073171
9,7.06048583984375,0.5131707317073171
10,9.223807334899902,0.5131707317073171
0,0.6867125630378723,0.5639024390243902
1,0.4253101646900177,0.8136585365853658
2,0.36382895708084106,0.8263414634146341
3,0.3517043888568878,0.8760975609756098
4,0.3532662093639374,0.8741463414634146
5,0.3640270233154297,0.8780487804878049
6,0.3589472770690918,0.8721951219512195
7,0.4241923689842224,0.8058536585365854
8,0.33489227294921875,0.8751219512195122
9,0.2786395847797394,0.9004878048780488
10,0.27489030361175537,0.8946341463414634
0,0.7162913680076599,0.4692682926829268
1,0.694440484046936,0.5219512195121951
2,0.7035746574401855,0.5395121951219513
3,0.5596891641616821,0.6926829268292682
4,0.6010856628417969,0.6224390243902439
5,0.4958237111568451,0.7463414634146341
6,0.483654260635376,0.7551219512195122
7,0.5950146317481995,0.6614634146341464
8,0.4915541112422943,0.7385365853658536
9,0.3623904585838318,0.8595121951219512
10,0.3503788709640503,0.8770731707317073
0,0.7137637734413147,0.41560975609756096
1,0.4175257980823517,0.8156097560975609
2,0.4050940275192261,0.8195121951219512
3,0.39894339442253113,0.8321951219512195
4,0.32434940338134766,0.8634146341463415
5,0.3096950948238373,0.8848780487804878
6,0.2958986461162567,0.8907317073170732
7,0.2903590500354767,0.895609756097561
8,0.3129009008407593,0.8468292682926829
9,0.28304246068000793,0.8702439024390244
10,0.29273924231529236,0.8839024390243903
0,0.7102993726730347,0.4478048780487805
1,0.9322656393051147,0.5131707317073171
2,1.2632211446762085,0.5131707317073171
3,1.7297128438949585,0.5131707317073171
4,2.1482818126678467,0.5131707317073171
5,2.1200435161590576,0.5131707317073171
6,1.8297919034957886,0.5131707317073171
7,1.6023670434951782,0.5190243902439025
8,1.398812174797058,0.5824390243902439
9,1.2360990047454834,0.6585365853658537
10,1.1187242269515991,0.6985365853658536
0,0.7177859544754028,0.4068292682926829
1,0.48841017484664917,0.8165853658536585
2,0.3515840172767639,0.8360975609756097
3,0.42449241876602173,0.8585365853658536
4,0.559312105178833,0.8507317073170731
5,0.7012067437171936,0.871219512195122
6,1.1578712463378906,0.8507317073170731
7,1.6004105806350708,0.8497560975609756
8,2.334101915359497,0.8429268292682927
9,2.3957927227020264,0.833170731707317
10,2.6534252166748047,0.8360975609756097
0,0.6981522440910339,0.5141463414634146
1,0.5644724369049072,0.631219512195122
2,0.861108124256134,0.5131707317073171
3,1.3749792575836182,0.5131707317073171
4,2.409966468811035,0.5131707317073171
5,2.8870811462402344,0.5639024390243902
6,3.5978152751922607,0.6965853658536585
7,5.656946182250977,0.7336585365853658
8,6.731181621551514,0.7639024390243903
9,7.233454704284668,0.7785365853658537
10,7.755977630615234,0.7834146341463415
0,0.7509079575538635,0.33658536585365856
1,0.470004677772522,0.7892682926829269
2,0.36876779794692993,0.8321951219512195
3,0.40815502405166626,0.8546341463414634
4,0.5088024735450745,0.8604878048780488
5,0.6247125267982483,0.8731707317073171
6,1.0708250999450684,0.8565853658536585
7,1.8311681747436523,0.8419512195121951
8,2.1912715435028076,0.8507317073170731
9,2.1789286136627197,0.855609756097561
10,2.1688220500946045,0.8653658536585366
0,0.6345721483230591,0.7980487804878049
1,0.7032356262207031,0.4868292682926829
2,0.5469309687614441,0.7239024390243902
3,0.4090026021003723,0.8282926829268292
4,0.3920915722846985,0.8536585365853658
5,0.46083369851112366,0.871219512195122
6,0.5585630536079407,0.8634146341463415
7,0.9820184111595154,0.864390243902439
8,1.060789704322815,0.8692682926829268
9,2.078457832336426,0.8692682926829268
10,2.069899082183838,0.8751219512195122
0,0.6698905825614929,0.64
1,0.38734108209609985,0.8458536585365853
2,0.36898383498191833,0.8585365853658536
3,0.5208371877670288,0.8585365853658536
4,0.6995140314102173,0.864390243902439
5,1.1666947603225708,0.864390243902439
6,1.250758409500122,0.8585365853658536
7,1.2880102396011353,0.855609756097561
8,1.6114059686660767,0.8585365853658536
9,1.6000959873199463,0.8585365853658536
10,1.261734127998352,0.8653658536585366
0,0.6934135556221008,0.5102439024390244
1,0.5220111608505249,0.7609756097560976
2,0.4402288496494293,0.8282926829268292
3,0.4720649719238281,0.7804878048780488
4,0.5512749552726746,0.7404878048780488
5,0.834358811378479,0.5424390243902439
6,1.4633804559707642,0.4868292682926829
7,1.9473785161972046,0.4868292682926829
8,2.389622688293457,0.4868292682926829
9,2.770857810974121,0.4868292682926829
10,3.0123252868652344,0.4868292682926829
0,0.7635496854782104,0.4868292682926829
1,0.7926840782165527,0.4868292682926829
2,0.8368633985519409,0.4868292682926829
3,0.6938368082046509,0.6039024390243902
4,0.6874920129776001,0.6585365853658537
5,0.62399822473526,0.7180487804878048
6,0.5277954339981079,0.7775609756097561
7,0.5123270153999329,0.7960975609756098
8,0.42225730419158936,0.8224390243902439
9,0.39002302289009094,0.8273170731707317
10,0.46402227878570557,0.8117073170731708
0,0.7431159615516663,0.4721951219512195
1,0.8411092162132263,0.5131707317073171
2,0.7382817268371582,0.5131707317073171
3,0.8957376480102539,0.5131707317073171
4,1.3206291198730469,0.5131707317073171
5,1.9574038982391357,0.5131707317073171
6,2.286450147628784,0.5131707317073171
7,2.313044309616089,0.5131707317073171
8,1.876688003540039,0.5131707317073171
9,1.4244182109832764,0.5131707317073171
10,0.9446247816085815,0.5131707317073171
0,0.6888334155082703,0.5326829268292683
1,0.4198634624481201,0.8195121951219512
2,0.37078332901000977,0.8526829268292683
3,0.49300891160964966,0.8653658536585366
4,0.6453776359558105,0.8653658536585366
5,1.095295786857605,0.8682926829268293
6,1.1710201501846313,0.8741463414634146
7,1.8526438474655151,0.8741463414634146
8,1.862153172492981,0.8829268292682927
9,2.1879398822784424,0.8936585365853659
10,2.1720683574676514,0.8868292682926829
0,0.6897985339164734,0.5717073170731707
1,0.6137579083442688,0.5473170731707317
2,0.9899884462356567,0.4868292682926829
3,1.5549397468566895,0.4868292682926829
4,1.5093998908996582,0.4868292682926829
5,1.3293111324310303,0.6604878048780488
6,1.1749473810195923,0.7502439024390244
7,1.0698521137237549,0.7882926829268293
8,1.0109412670135498,0.8156097560975609
9,1.0089316368103027,0.8263414634146341
10,0.9601892232894897,0.8360975609756097
0,0.6916064620018005,0.4751219512195122
1,0.3993864357471466,0.8429268292682927
2,0.3620603680610657,0.8448780487804878
3,0.4712618589401245,0.8497560975609756
4,0.5862983465194702,0.8526829268292683
5,1.0772778987884521,0.8595121951219512
6,2.2417478561401367,0.8507317073170731
7,2.76918363571167,0.7990243902439025
8,3.5119211673736572,0.704390243902439
9,4.7052693367004395,0.6790243902439025
10,5.443359375,0.6331707317073171
0,0.7050451636314392,0.47609756097560973
1,0.8039466142654419,0.4868292682926829
2,1.5006637573242188,0.4868292682926829
3,1.669059157371521,0.4868292682926829
4,1.2666171789169312,0.4868292682926829
5,1.1203117370605469,0.4868292682926829
6,0.9256287813186646,0.4868292682926829
7,0.8693572282791138,0.4868292682926829
8,0.9109413623809814,0.4868292682926829
9,1.0470824241638184,0.4868292682926829
10,1.2950729131698608,0.4868292682926829
0,0.7304462790489197,0.38341463414634147
1,0.4594331383705139,0.8156097560975609
2,0.38903194665908813,0.8380487804878048
3,0.44916921854019165,0.8370731707317073
4,0.5314956307411194,0.8526829268292683
5,0.6006982326507568,0.8653658536585366
6,0.9901329278945923,0.8721951219512195
7,1.0605260133743286,0.8673170731707317
8,1.4351873397827148,0.8604878048780488
9,1.4340966939926147,0.8604878048780488
10,1.4073902368545532,0.8634146341463415
0,0.6740058660507202,0.577560975609756
1,0.43860524892807007,0.8039024390243903
2,0.40540748834609985,0.8312195121951219
3,0.5153166651725769,0.84
4,0.6327028870582581,0.8497560975609756
5,0.7099473476409912,0.8585365853658536
6,0.7390357851982117,0.8634146341463415
7,0.7308434247970581,0.8673170731707317
8,0.6890586614608765,0.871219512195122
9,0.6329945921897888,0.8760975609756098
10,0.5673474073410034,0.8829268292682927
0,0.6448084115982056,0.7239024390243902
1,0.37328144907951355,0.8546341463414634
2,0.37213364243507385,0.8624390243902439
3,0.5212955474853516,0.8653658536585366
4,0.665170431137085,0.8624390243902439
5,1.0911403894424438,0.8653658536585366
6,1.1385706663131714,0.8682926829268293
7,1.140242338180542,0.8780487804878049
8,1.1224911212921143,0.8819512195121951
9,1.0937243700027466,0.8848780487804878
10,1.0598810911178589,0.8926829268292683
0,0.7327526807785034,0.43609756097560975
1,0.41037946939468384,0.8146341463414634
2,0.4082850217819214,0.8536585365853658
3,0.5541253685951233,0.8614634146341463
4,0.7182833552360535,0.864390243902439
5,1.1688801050186157,0.864390243902439
6,1.5796730518341064,0.8760975609756098
7,1.954037070274353,0.8751219512195122
8,1.9763774871826172,0.8741463414634146
9,1.9715344905853271,0.8780487804878049
10,1.9440855979919434,0.8780487804878049
