round,loss,accuracy
0,0.7219499349594116,0.43609756097560975
1,0.8482773303985596,0.5131707317073171
2,0.6353254914283752,0.5336585365853659
3,0.4782557487487793,0.7765853658536586
4,0.35662513971328735,0.8702439024390244
5,0.38727879524230957,0.8234146341463414
6,0.48393329977989197,0.7531707317073171
7,0.4206044673919678,0.7902439024390244
8,0.3104650676250458,0.8634146341463415
9,0.290842741727829,0.8760975609756098
10,0.34947335720062256,0.8663414634146341
0,0.6930068135261536,0.5102439024390244
1,0.3897619843482971,0.8409756097560975
2,0.5777990221977234,0.7209756097560975
3,0.4983278810977936,0.7580487804878049
4,0.6377410292625427,0.584390243902439
5,0.5893990397453308,0.6204878048780488
6,0.44514045119285583,0.8380487804878048
7,0.4550800323486328,0.7531707317073171
8,0.474885493516922,0.7239024390243902
9,0.5096452832221985,0.7482926829268293
10,0.467139333486557,0.8224390243902439
0,0.7389312386512756,0.5102439024390244
1,0.5137702226638794,0.76
2,0.4545559287071228,0.8078048780487805
3,0.3466283977031708,0.8321951219512195
4,0.33138102293014526,0.8546341463414634
5,0.3031270205974579,0.8692682926829268
6,0.3232699930667877,0.871219512195122
7,0.788212239742279,0.5375609756097561
8,2.1008527278900146,0.5131707317073171
9,2.17305326461792,0.5131707317073171
10,2.3078596591949463,0.5131707317073171
0,0.7061933279037476,0.4624390243902439
1,0.8292936086654663,0.5131707317073171
2,0.7849677205085754,0.5131707317073171
3,0.6745094060897827,0.671219512195122
4,0.5146782398223877,0.8282926829268292
5,0.4243602752685547,0.8565853658536585
6,0.40226003527641296,0.8595121951219512
7,0.4180053174495697,0.8517073170731707
8,0.46800172328948975,0.8263414634146341
9,0.5470694899559021,0.8204878048780487
10,0.6194393634796143,0.8214634146341463
0,0.6830726265907288,0.535609756097561
1,0.8062551021575928,0.5131707317073171
2,0.6221330761909485,0.5463414634146342
3,0.4342676103115082,0.8204878048780487
4,0.4237734079360962,0.824390243902439
5,0.36628055572509766,0.8536585365853658
6,0.345792293548584,0.8536585365853658
7,0.36221837997436523,0.8507317073170731
8,0.39686518907546997,0.864390243902439
9,0.4531417191028595,0.8448780487804878
10,0.5263087153434753,0.817560975609756
0,0.7286604642868042,0.38439024390243903
1,0.802003800868988,0.5131707317073171
2,0.6160083413124084,0.5326829268292683
3,0.5931914448738098,0.6517073170731708
4,0.5621309280395508,0.7785365853658537
5,0.46546587347984314,0.8380487804878048
6,0.40668821334838867,0.8721951219512195
7,0.4016125202178955,0.8448780487804878
8,0.4279448986053467,0.8448780487804878
9,0.45356136560440063,0.8419512195121951
10,0.4813944101333618,0.8536585365853658
