round,loss,accuracy
0,0.7099119424819946,0.39191564147627417
1,0.24218039214611053,0.9261862917398945
2,0.13163670897483826,0.945518453427065
3,0.12588059902191162,0.9595782073813708
4,0.12851035594940186,0.968365553602812
5,0.13711053133010864,0.9718804920913884
6,0.13286931812763214,0.9736379613356766
7,0.12966662645339966,0.9789103690685413
8,0.2743021249771118,0.9789103690685413
9,0.2719922363758087,0.9806678383128296
10,0.268220990896225,0.9789103690685413
0,0.6187103390693665,0.7803163444639719
1,0.192717045545578,0.945518453427065
2,0.2266664206981659,0.9103690685413005
3,0.6135979890823364,0.6766256590509666
4,0.5506911277770996,0.7662565905096661
5,0.548983633518219,0.8980667838312829
6,0.5018225908279419,0.9191564147627417
7,0.47864365577697754,0.9244288224956063
8,0.46432748436927795,0.9209138840070299
9,0.6178238391876221,0.8980667838312829
10,0.5049371719360352,0.8787346221441125
0,0.7151370644569397,0.4182776801405975
1,0.7934532761573792,0.6274165202108963
2,1.4740166664123535,0.6274165202108963
3,2.122527837753296,0.6274165202108963
4,2.6036534309387207,0.6274165202108963
5,2.8077235221862793,0.6274165202108963
6,3.4391329288482666,0.6537785588752196
7,3.6639692783355713,0.680140597539543
8,3.806368589401245,0.687170474516696
9,3.9906163215637207,0.664323374340949
10,4.040581226348877,0.648506151142355
0,0.6695280075073242,0.6379613356766256
1,0.9645227789878845,0.6274165202108963
2,2.296172618865967,0.6274165202108963
3,7.294859886169434,0.6274165202108963
4,17.217132568359375,0.6274165202108963
5,26.357763290405273,0.6274165202108963
6,32.064674377441406,0.6274165202108963
7,34.9547119140625,0.6274165202108963
8,35.73059844970703,0.6274165202108963
9,36.3400993347168,0.6274165202108963
10,36.353538513183594,0.6274165202108963
0,0.7139303088188171,0.37082601054481545
1,0.24622952938079834,0.9314586994727593
2,0.12019943445920944,0.9595782073813708
3,0.09140265733003616,0.9701230228471002
4,0.08895854651927948,0.9736379613356766
5,0.0924072191119194,0.9753954305799648
6,0.0976012796163559,0.9771528998242531
7,0.0813959464430809,0.9753954305799648
8,0.07485035806894302,0.9806678383128296
9,0.06857127696275711,0.9806678383128296
10,0.06021396443247795,0.9859402460456942
0,0.7098946571350098,0.46748681898066785
1,0.2441762387752533,0.9279437609841827
2,0.15610627830028534,0.9402460456942003
3,0.12334338575601578,0.961335676625659
4,0.17531229555606842,0.9437609841827768
5,0.13755805790424347,0.9648506151142355
6,0.09998544305562973,0.9736379613356766
7,0.09707041084766388,0.9718804920913884
8,0.21479065716266632,0.9121265377855887
9,0.30040186643600464,0.8822495606326889
10,0.2026405930519104,0.9173989455184535
0,0.7032454609870911,0.5096660808435852
1,0.7851331830024719,0.6274165202108963
2,1.6869767904281616,0.6274165202108963
3,1.7513481378555298,0.6274165202108963
4,1.807271957397461,0.6274165202108963
5,1.4840933084487915,0.6274165202108963
6,1.2815824747085571,0.820738137082601
7,1.2085438966751099,0.8804920913884007
8,1.0655640363693237,0.9156414762741653
9,0.6483199596405029,0.9367311072056239
10,0.5954504609107971,0.9384885764499121
0,0.7711849808692932,0.20210896309314588
1,0.2636995017528534,0.9314586994727593
2,0.1899903267621994,0.9420035149384886
3,0.15907779335975647,0.9507908611599297
4,0.16427689790725708,0.9420035149384886
5,0.15827882289886475,0.9507908611599297
6,0.152185320854187,0.9578207381370826
7,0.1602790504693985,0.9560632688927944
8,0.1809556484222412,0.9525483304042179
9,0.20874254405498505,0.9507908611599297
10,0.20808199048042297,0.9490333919156415
0,0.7008501887321472,0.6291739894551845
1,0.25995108485221863,0.9244288224956063
2,0.14565789699554443,0.9349736379613357
3,0.09705720096826553,0.9648506151142355
4,0.0850064754486084,0.9701230228471002
5,0.07833442091941833,0.9718804920913884
6,0.09243553131818771,0.961335676625659
7,0.08578088879585266,0.9648506151142355
8,0.06940209120512009,0.9753954305799648
9,0.06697916239500046,0.9753954305799648
10,0.0607709102332592,0.9771528998242531
0,0.6250745058059692,0.7627416520210897
1,0.32537737488746643,0.8664323374340949
2,0.3183835446834564,0.8769771528998243
3,0.4877101480960846,0.8488576449912126
4,0.32516592741012573,0.9261862917398945
5,0.34622275829315186,0.9244288224956063
6,0.3465658128261566,0.9209138840070299
7,0.4907339811325073,0.8857644991212654
8,0.4161602258682251,0.8998242530755711
9,0.4137818515300751,0.8892794376098418
10,0.2860338091850281,0.9191564147627417
0,0.6854762434959412,0.6098418277680141
1,0.7137967944145203,0.6274165202108963
2,0.6098809242248535,0.6274165202108963
3,0.507661759853363,0.9068541300527241
4,0.4981859028339386,0.9138840070298769
5,0.5266261696815491,0.7521968365553603
6,0.4456585943698883,0.8699472759226714
7,0.5053235292434692,0.7557117750439367
8,0.4394471049308777,0.8295254833040422
9,0.3199557065963745,0.9103690685413005
10,0.19534090161323547,0.9402460456942003
0,0.6749148368835449,0.6221441124780316
1,0.23043158650398254,0.9191564147627417
2,0.2524838447570801,0.9367311072056239
3,0.26595184206962585,0.9050966608084359
4,0.11847403645515442,0.9648506151142355
5,0.08036848157644272,0.9736379613356766
6,0.11435932666063309,0.9490333919156415
7,0.11609024554491043,0.9402460456942003
8,0.09589652717113495,0.9578207381370826
9,0.07593140751123428,0.9701230228471002
10,0.06666278839111328,0.9753954305799648
0,0.759546160697937,0.6239015817223199
1,0.24674098193645477,0.9384885764499121
2,0.15715402364730835,0.9384885764499121
3,0.1590183526277542,0.9437609841827768
4,0.1615474969148636,0.9472759226713533
5,0.30282720923423767,0.9578207381370826
6,0.2902332544326782,0.9666080843585237
7,0.28126469254493713,0.9701230228471002
8,0.2770080268383026,0.9736379613356766
9,0.2776770293712616,0.9789103690685413
10,0.28331154584884644,0.9789103690685413
0,0.7205548286437988,0.5676625659050967
1,0.4070547819137573,0.8031634446397188
2,0.18814483284950256,0.9279437609841827
3,0.13221733272075653,0.945518453427065
4,0.14189885556697845,0.9490333919156415
5,0.18326637148857117,0.9420035149384886
6,0.25715598464012146,0.9209138840070299
7,0.382948100566864,0.8857644991212654
8,0.5315421223640442,0.8558875219683656
9,0.5853073596954346,0.8488576449912126
10,0.5606464147567749,0.8629173989455184
0,0.6538562178611755,0.5975395430579965
1,0.47243285179138184,0.6379613356766256
2,0.26450589299201965,0.8910369068541301
3,0.16473476588726044,0.9420035149384886
4,0.14087997376918793,0.9402460456942003
5,0.15552011132240295,0.9525483304042179
6,0.19074197113513947,0.9420035149384886
7,0.2480240762233734,0.929701230228471
8,0.3396916687488556,0.8963093145869947
9,0.4570697546005249,0.8418277680140598
10,0.4961237907409668,0.8312829525483304
0,0.7181878089904785,0.48154657293497366
1,0.5640162229537964,0.6572934973637962
2,0.6717119812965393,0.6818980667838312
3,0.9325341582298279,0.6766256590509666
4,1.3130158185958862,0.6748681898066784
5,1.8170794248580933,0.6608084358523726
6,2.3280622959136963,0.655536028119508
7,2.870155096054077,0.6449912126537786
8,3.4042270183563232,0.6397188049209139
9,3.881075620651245,0.6397188049209139
10,4.2919158935546875,0.6379613356766256
0,0.6598782539367676,0.7012302284710018
1,0.2468315064907074,0.9226713532513181
2,0.15861615538597107,0.9420035149384886
3,0.15169589221477509,0.9472759226713533
4,0.14933407306671143,0.9595782073813708
5,0.14430157840251923,0.9666080843585237
6,0.2862805724143982,0.9718804920913884
7,0.2828693687915802,0.9789103690685413
8,0.28525373339653015,0.9753954305799648
9,0.2900310754776001,0.9789103690685413
10,0.2975030839443207,0.9771528998242531
0,0.6745799779891968,0.5641476274165202
1,0.5202584266662598,0.7047451669595782
2,0.5349724888801575,0.7152899824253075
3,0.3347463607788086,0.8769771528998243
4,0.22025567293167114,0.9279437609841827
5,0.20557737350463867,0.9367311072056239
6,0.20826289057731628,0.9402460456942003
7,0.23462887108325958,0.9349736379613357
8,0.294584184885025,0.9209138840070299
9,0.43080759048461914,0.8875219683655536
10,0.7744865417480469,0.7768014059753954
0,0.6378331184387207,0.7803163444639719
1,0.2908315658569336,0.9015817223198594
2,0.28464168310165405,0.8980667838312829
3,0.24289576709270477,0.9279437609841827
4,0.26697540283203125,0.9279437609841827
5,0.2885424792766571,0.9279437609841827
6,0.2861115038394928,0.9332161687170475
7,0.264585942029953,0.9384885764499121
8,0.23599490523338318,0.9420035149384886
9,0.21255195140838623,0.9420035149384886
10,0.20934952795505524,0.9402460456942003
0,0.6591777801513672,0.6432337434094904
1,0.7827650904655457,0.37258347978910367
2,0.5828507542610168,0.664323374340949
3,0.8660162091255188,0.6274165202108963
4,1.370729923248291,0.6274165202108963
5,2.323720932006836,0.6274165202108963
6,4.376475811004639,0.6274165202108963
7,7.55244255065918,0.6274165202108963
8,10.716973304748535,0.6274165202108963
9,15.474705696105957,0.6274165202108963
10,20.08443260192871,0.6274165202108963
0,0.6240081191062927,0.7926186291739895
1,0.21033036708831787,0.9314586994727593
2,0.14313887059688568,0.9384885764499121
3,0.14165492355823517,0.945518453427065
4,0.1476488709449768,0.9595782073813708
5,0.2944165766239166,0.968365553602812
6,0.2901480197906494,0.9718804920913884
7,0.29270488023757935,0.9736379613356766
8,0.29713672399520874,0.9789103690685413
9,0.30375292897224426,0.9806678383128296
10,0.4595402479171753,0.9806678383128296
0,0.6864868402481079,0.44112478031634444
1,0.28575918078422546,0.9086115992970123
2,0.22712326049804688,0.9138840070298769
3,0.26094260811805725,0.9209138840070299
4,0.37140440940856934,0.9103690685413005
5,0.6661453247070312,0.9015817223198594
6,1.2524104118347168,0.8927943760984183
7,1.4220378398895264,0.8769771528998243
8,1.6254302263259888,0.8787346221441125
9,1.7906250953674316,0.8804920913884007
10,2.112302541732788,0.8822495606326889
0,0.7188418507575989,0.3532513181019332
1,0.35295379161834717,0.9033391915641477
2,0.24729003012180328,0.9068541300527241
3,0.35992684960365295,0.8804920913884007
4,0.565911054611206,0.8295254833040422
5,0.8759832382202148,0.7205623901581723
6,1.1278338432312012,0.6854130052724078
7,1.314141035079956,0.687170474516696
8,1.5840994119644165,0.6783831282952548
9,1.7985998392105103,0.6818980667838312
10,2.125291347503662,0.664323374340949
0,0.6751863956451416,0.6151142355008787
1,1.1215901374816895,0.37258347978910367
2,0.780072033405304,0.37258347978910367
3,0.6112822890281677,0.7662565905096661
4,0.6419723033905029,0.6889279437609842
5,0.630205512046814,0.6449912126537786
6,0.673450767993927,0.632688927943761
7,0.6462846398353577,0.6186291739894552
8,0.8343117237091064,0.6274165202108963
9,1.435120701789856,0.6274165202108963
10,1.9808173179626465,0.6274165202108963
0,0.7343149781227112,0.37434094903339193
1,0.27943333983421326,0.9420035149384886
2,0.1337292194366455,0.9472759226713533
3,0.12667891383171082,0.9595782073813708
4,0.13775557279586792,0.961335676625659
5,0.2899148762226105,0.968365553602812
6,0.2887740433216095,0.9718804920913884
7,0.28836867213249207,0.9753954305799648
8,0.2885143458843231,0.9753954305799648
9,0.29350516200065613,0.9789103690685413
10,0.30003684759140015,0.9753954305799648
0,0.6768559813499451,0.507908611599297
1,0.24576935172080994,0.9332161687170475
2,0.13941416144371033,0.9384885764499121
3,0.1355830579996109,0.9490333919156415
4,0.1380939781665802,0.961335676625659
5,0.13856425881385803,0.9666080843585237
6,0.281540185213089,0.9736379613356766
7,0.2762050926685333,0.9753954305799648
8,0.27519577741622925,0.9753954305799648
9,0.27796629071235657,0.9789103690685413
10,0.28264564275741577,0.9789103690685413
0,0.6838160753250122,0.5782073813708261
1,0.2928318977355957,0.9121265377855887
2,0.18701495230197906,0.9384885764499121
3,0.17727816104888916,0.945518453427065
4,0.18341925740242004,0.9525483304042179
5,0.3304485082626343,0.961335676625659
6,0.32893887162208557,0.9666080843585237
7,0.3287241458892822,0.968365553602812
8,0.33021679520606995,0.9718804920913884
9,0.33488646149635315,0.9736379613356766
10,0.4913657307624817,0.9753954305799648
0,0.6731939315795898,0.5289982425307557
1,0.5731099247932434,0.6449912126537786
2,0.33746641874313354,0.9068541300527241
3,0.17499276995658875,0.9384885764499121
4,0.11277657002210617,0.9630931458699473
5,0.10104212909936905,0.9753954305799648
6,0.10694979131221771,0.9789103690685413
7,0.1235307976603508,0.9736379613356766
8,0.2908940017223358,0.9736379613356766
9,0.31396397948265076,0.9753954305799648
10,0.4745965003967285,0.9753954305799648
0,0.7242352962493896,0.4024604569420035
1,0.22469429671764374,0.9349736379613357
2,0.16551826894283295,0.9314586994727593
3,0.17187343537807465,0.9367311072056239
4,0.16894516348838806,0.9490333919156415
5,0.3087943494319916,0.9648506151142355
6,0.3036864101886749,0.9718804920913884
7,0.30247217416763306,0.9771528998242531
8,0.3062487542629242,0.9718804920913884
9,0.46211883425712585,0.9701230228471002
10,0.4757801592350006,0.9701230228471002
0,0.7132932543754578,0.5975395430579965
1,0.3222244381904602,0.9279437609841827
2,0.17618662118911743,0.9332161687170475
3,0.18218398094177246,0.9367311072056239
4,0.20257076621055603,0.9472759226713533
5,0.3631537854671478,0.9490333919156415
6,0.3641219437122345,0.9507908611599297
7,0.3622346520423889,0.9560632688927944
8,0.35784342885017395,0.9560632688927944
9,0.3539738655090332,0.961335676625659
10,0.34886282682418823,0.9630931458699473
0,0.6686604022979736,0.6362038664323374
1,0.26669055223464966,0.9279437609841827
2,0.15103141963481903,0.9402460456942003
3,0.14799566566944122,0.9420035149384886
4,0.15033245086669922,0.9507908611599297
5,0.14432293176651,0.9578207381370826
6,0.13473547995090485,0.9648506151142355
7,0.13071785867214203,0.9666080843585237
8,0.2743787169456482,0.9718804920913884
9,0.2743602693080902,0.9736379613356766
10,0.27780598402023315,0.9753954305799648
0,0.6676214933395386,0.70298769771529
1,0.518570065498352,0.6309314586994728
2,1.0662611722946167,0.6274165202108963
3,0.9590653777122498,0.6274165202108963
4,1.0188319683074951,0.6274165202108963
5,1.456885814666748,0.6344463971880492
6,1.4870420694351196,0.8084358523725835
7,1.3467870950698853,0.8681898066783831
8,1.381156325340271,0.9121265377855887
9,1.3037667274475098,0.9332161687170475
10,1.254076361656189,0.9332161687170475
0,0.6941693425178528,0.6221441124780316
1,0.24203786253929138,0.9402460456942003
2,0.1582801789045334,0.9402460456942003
3,0.16148561239242554,0.9472759226713533
4,0.18288539350032806,0.9543057996485061
5,0.35523682832717896,0.9578207381370826
6,0.38589340448379517,0.9578207381370826
7,0.72123783826828,0.9525483304042179
8,0.7709280848503113,0.9490333919156415
9,1.1129040718078613,0.9420035149384886
10,1.1303558349609375,0.9420035149384886
0,0.8271204829216003,0.6186291739894552
1,0.3315223157405853,0.9261862917398945
2,0.2289038598537445,0.9261862917398945
3,0.24966959655284882,0.9138840070298769
4,0.2252940833568573,0.9261862917398945
5,0.20856690406799316,0.9349736379613357
6,0.19589829444885254,0.9472759226713533
7,0.19750432670116425,0.9595782073813708
8,0.3442125618457794,0.9595782073813708
9,0.34004053473472595,0.9578207381370826
10,0.3324843645095825,0.9595782073813708
0,0.725552499294281,0.37785588752196836
1,0.44606688618659973,0.8506151142355008
2,0.255149781703949,0.9121265377855887
3,0.19508031010627747,0.9244288224956063
4,0.1703040897846222,0.945518453427065
5,0.17434482276439667,0.9630931458699473
6,0.3438616096973419,0.961335676625659
7,0.39299339056015015,0.9349736379613357
8,0.5608946084976196,0.9332161687170475
9,0.8325585126876831,0.9595782073813708
10,0.8165033459663391,0.9736379613356766
0,0.7049648761749268,0.4270650263620387
1,0.36350297927856445,0.8629173989455184
2,0.2285565733909607,0.9068541300527241
3,0.21668288111686707,0.9332161687170475
4,0.23006923496723175,0.9420035149384886
5,0.24913212656974792,0.9420035149384886
6,0.27389806509017944,0.9402460456942003
7,0.4591370224952698,0.9402460456942003
8,0.5037817358970642,0.9332161687170475
9,0.5588810443878174,0.9173989455184535
10,0.5566009283065796,0.9191564147627417
0,0.6582963466644287,0.7223198594024605
1,0.25174108147621155,0.9226713532513181
2,0.13829463720321655,0.9420035149384886
3,0.12539245188236237,0.9578207381370826
4,0.1313818246126175,0.961335676625659
5,0.13895249366760254,0.968365553602812
6,0.2892704904079437,0.9718804920913884
7,0.28838786482810974,0.9789103690685413
8,0.28888165950775146,0.9771528998242531
9,0.2911996841430664,0.9771528998242531
10,0.29642951488494873,0.9771528998242531
0,0.7082767486572266,0.4235500878734622
1,0.30941063165664673,0.9191564147627417
2,0.24642370641231537,0.9138840070298769
3,0.20360098779201508,0.9226713532513181
4,0.24465613067150116,0.9261862917398945
5,0.26384788751602173,0.9244288224956063
6,0.28743478655815125,0.9191564147627417
7,0.35288044810295105,0.9103690685413005
8,0.4744850993156433,0.8927943760984183
9,0.5654476284980774,0.8699472759226714
10,0.5815281867980957,0.875219683655536
0,0.6671665906906128,0.6660808435852372
1,0.23731203377246857,0.9367311072056239
2,0.14937539398670197,0.9384885764499121
3,0.14897817373275757,0.9472759226713533
4,0.14968973398208618,0.9507908611599297
5,0.13978242874145508,0.9595782073813708
6,0.12960444390773773,0.9666080843585237
7,0.27482178807258606,0.9718804920913884
